activity_id,student_id,activity_name,participation_level,start_date,performance_rating,achievements,attendance_percentage,instructor
ACT_INST_002_002084,STU_INST_002_1729,Football,Beginner,2025-02-05,Very Good,Certificate of Participation,92,Suresh Singh
ACT_INST_002_002085,STU_INST_002_1729,Debate,Beginner,2025-07-24,Needs Improvement,,97,Rohan Kar
ACT_INST_002_002086,STU_INST_002_1732,Environmental Club,Intermediate,2024-12-28,Good,School Level Winner,97,Vivaan Bhat
ACT_INST_002_002087,STU_INST_002_1732,Art & Craft,Intermediate,2024-12-21,Excellent,,82,Diya Kulkarni
ACT_INST_002_002088,STU_INST_002_1732,Football,Beginner,2025-07-23,Average,,90,Ishika Bhattacharya
ACT_INST_002_002089,STU_INST_002_1733,Football,Beginner,2024-11-18,Very Good,,78,Harsh Shah
ACT_INST_002_002090,STU_INST_002_1734,Environmental Club,Beginner,2025-05-14,Average,,73,Riyansh Biswas
ACT_INST_002_002091,STU_INST_002_1735,Table Tennis,Advanced,2024-10-30,Very Good,,85,Kavya Thakkar
ACT_INST_002_002092,STU_INST_002_1735,Debate,Intermediate,2025-08-09,Very Good,,82,Riya Dutta
ACT_INST_002_002093,STU_INST_002_1735,Cultural Committee,Intermediate,2025-05-12,Excellent,,76,Vivaan Vyas
ACT_INST_002_002094,STU_INST_002_1736,Badminton,Intermediate,2025-06-10,Good,,76,Dhruv Panchal
ACT_INST_002_002095,STU_INST_002_1737,Table Tennis,Advanced,2025-03-21,Very Good,Certificate of Participation,72,Deepak Jain
ACT_INST_002_002096,STU_INST_002_1738,Dance,Intermediate,2025-05-30,Very Good,,87,Ravi Mitra
ACT_INST_002_002097,STU_INST_002_1738,Football,Advanced,2025-05-19,Very Good,,98,Krishna Shinde
ACT_INST_002_002098,STU_INST_002_1739,Drama,Advanced,2025-06-02,Average,State Level Qualifier,74,Ravi Rao
ACT_INST_002_002099,STU_INST_002_1739,Karate,Advanced,2024-10-29,Needs Improvement,,76,Vihaan Kamath
ACT_INST_002_002100,STU_INST_002_1739,Yoga,Intermediate,2025-04-22,Needs Improvement,District Level Participant,88,Vivaan Srivastava
ACT_INST_002_002101,STU_INST_002_1740,Drama,Intermediate,2025-06-18,Excellent,,87,Manisha Rao
ACT_INST_002_002102,STU_INST_002_1740,Dance,Intermediate,2025-06-10,Very Good,,96,Sneha Kumar
ACT_INST_002_002103,STU_INST_002_1740,Karate,Intermediate,2025-06-30,Needs Improvement,,86,Laksh Joshi
ACT_INST_002_002104,STU_INST_002_1741,Dance,Beginner,2024-11-25,Excellent,,71,Nidhi Gupta
ACT_INST_002_002105,STU_INST_002_1741,Dance,Intermediate,2025-05-10,Excellent,,77,Varun Banerjee
ACT_INST_002_002106,STU_INST_002_1742,Drama,Intermediate,2025-04-02,Average,,73,Laksh Bose
ACT_INST_002_002107,STU_INST_002_1744,Environmental Club,Beginner,2025-05-27,Good,,85,Deepak Mitra
ACT_INST_002_002108,STU_INST_002_1744,Music,Intermediate,2025-08-14,Needs Improvement,,89,Dhruv Gupta
ACT_INST_002_002109,STU_INST_002_1744,Table Tennis,Intermediate,2025-01-28,Good,,71,Riya Mondal
ACT_INST_002_002110,STU_INST_002_1746,Music,Beginner,2024-11-09,Needs Improvement,,88,Ira Nair
ACT_INST_002_002111,STU_INST_002_1746,Football,Intermediate,2025-03-07,Good,,87,Aarav Jadhav
ACT_INST_002_002112,STU_INST_002_1746,Athletics,Intermediate,2025-02-01,Excellent,,90,Rekha Tiwari
ACT_INST_002_002113,STU_INST_002_1748,Literary Society,Beginner,2025-04-23,Very Good,,91,Dev Mitra
ACT_INST_002_002114,STU_INST_002_1748,Football,Intermediate,2025-06-26,Excellent,,94,Deepika Jadhav
ACT_INST_002_002115,STU_INST_002_1748,Cricket,Beginner,2024-09-30,Excellent,,78,Veer Aggarwal
ACT_INST_002_002116,STU_INST_002_1752,Science Club,Beginner,2024-11-13,Excellent,,97,Manisha Banerjee
ACT_INST_002_002117,STU_INST_002_1755,Debate,Intermediate,2025-07-13,Excellent,,98,Preeti Kulkarni
ACT_INST_002_002118,STU_INST_002_1755,Drama,Intermediate,2024-10-12,Good,,77,Maya Mathur
ACT_INST_002_002119,STU_INST_002_1756,Music,Intermediate,2025-04-22,Very Good,,98,Preeti Shetty
ACT_INST_002_002120,STU_INST_002_1756,Science Club,Advanced,2024-09-25,Good,,96,Aditi Roy
ACT_INST_002_002121,STU_INST_002_1756,Table Tennis,Advanced,2024-11-08,Average,,80,Yogesh Kar
ACT_INST_002_002122,STU_INST_002_1758,Drama,Advanced,2025-03-04,Very Good,,85,Avni Shinde
ACT_INST_002_002123,STU_INST_002_1758,Quiz,Beginner,2025-01-24,Very Good,,89,Myra Jadhav
ACT_INST_002_002124,STU_INST_002_1758,Yoga,Intermediate,2025-06-22,Needs Improvement,,75,Pihu Gupta
ACT_INST_002_002125,STU_INST_002_1759,Dance,Intermediate,2024-10-26,Average,,78,Ashish Das
ACT_INST_002_002126,STU_INST_002_1759,Art & Craft,Beginner,2025-04-17,Average,,94,Rohan Nair
ACT_INST_002_002127,STU_INST_002_1761,Environmental Club,Intermediate,2025-04-04,Needs Improvement,,100,Harsh Krishnan
ACT_INST_002_002128,STU_INST_002_1761,Music,Beginner,2025-01-04,Very Good,Certificate of Participation,76,Ishaan Khanna
ACT_INST_002_002129,STU_INST_002_1761,Basketball,Advanced,2025-06-17,Needs Improvement,School Level Winner,80,Kriti Thakkar
ACT_INST_002_002130,STU_INST_002_1763,Basketball,Beginner,2025-01-15,Good,Certificate of Participation,79,Advik Mondal
ACT_INST_002_002131,STU_INST_002_1763,Athletics,Beginner,2025-04-11,Excellent,,73,Kavita Bhardwaj
ACT_INST_002_002132,STU_INST_002_1764,Debate,Beginner,2024-11-03,Excellent,,80,Sanjay Saha
ACT_INST_002_002133,STU_INST_002_1764,Table Tennis,Intermediate,2024-11-01,Needs Improvement,State Level Qualifier,97,Veer Joshi
ACT_INST_002_002134,STU_INST_002_1764,Football,Intermediate,2025-05-31,Needs Improvement,,78,Karan Srivastava
ACT_INST_002_002135,STU_INST_002_1766,Quiz,Advanced,2025-05-09,Very Good,,84,Deepak Panchal
ACT_INST_002_002136,STU_INST_002_1768,Cultural Committee,Intermediate,2025-01-04,Excellent,State Level Qualifier,70,Rudra Sarkar
ACT_INST_002_002137,STU_INST_002_1769,Badminton,Advanced,2025-02-18,Needs Improvement,,88,Sunita Bhat
ACT_INST_002_002138,STU_INST_002_1769,Literary Society,Intermediate,2025-01-07,Needs Improvement,State Level Qualifier,89,Ravi Panchal
ACT_INST_002_002139,STU_INST_002_1772,Art & Craft,Advanced,2025-01-26,Needs Improvement,Certificate of Participation,97,Ravi Bhatt
ACT_INST_002_002140,STU_INST_002_1772,Debate,Beginner,2025-01-29,Good,,70,Rohan Desai
ACT_INST_002_002141,STU_INST_002_1772,Environmental Club,Advanced,2024-11-07,Average,,98,Seema Verma
ACT_INST_002_002142,STU_INST_002_1774,Football,Beginner,2024-12-10,Good,,75,Sana Dave
ACT_INST_002_002143,STU_INST_002_1775,Music,Intermediate,2024-10-03,Good,School Level Winner,88,Rashmi Kumar
ACT_INST_002_002144,STU_INST_002_1775,Dance,Beginner,2025-03-24,Excellent,School Level Winner,72,Ankit Sarkar
ACT_INST_002_002145,STU_INST_002_1778,Cultural Committee,Intermediate,2024-10-01,Excellent,,81,Manoj Chopra
ACT_INST_002_002146,STU_INST_002_1778,Football,Advanced,2024-10-02,Needs Improvement,Certificate of Participation,93,Isha Patel
ACT_INST_002_002147,STU_INST_002_1778,Badminton,Beginner,2025-07-12,Needs Improvement,,76,Ishaan Sethi
ACT_INST_002_002148,STU_INST_002_1779,Badminton,Beginner,2025-07-07,Excellent,School Level Winner,97,Tanya More
ACT_INST_002_002149,STU_INST_002_1779,Football,Advanced,2025-07-08,Needs Improvement,,91,Sai Kumar
ACT_INST_002_002150,STU_INST_002_1781,Karate,Advanced,2024-11-18,Needs Improvement,,94,Meera Joshi
ACT_INST_002_002151,STU_INST_002_1784,Science Club,Advanced,2025-04-22,Excellent,,80,Yash Mandal
ACT_INST_002_002152,STU_INST_002_1784,Badminton,Beginner,2024-10-08,Very Good,,87,Krishna Kar
ACT_INST_002_002153,STU_INST_002_1785,Badminton,Advanced,2025-07-18,Excellent,,86,Priya Mukherjee
ACT_INST_002_002154,STU_INST_002_1786,Quiz,Beginner,2025-01-04,Needs Improvement,Certificate of Participation,89,Vikram Goel
ACT_INST_002_002155,STU_INST_002_1786,Table Tennis,Intermediate,2024-12-22,Good,,99,Tanvi Mitra
ACT_INST_002_002156,STU_INST_002_1787,Literary Society,Beginner,2025-02-05,Excellent,,95,Ravi Trivedi
ACT_INST_002_002157,STU_INST_002_1788,Table Tennis,Intermediate,2025-07-06,Excellent,,72,Atharv Sarkar
ACT_INST_002_002158,STU_INST_002_1789,Art & Craft,Beginner,2025-08-16,Needs Improvement,State Level Qualifier,71,Advait Shukla
ACT_INST_002_002159,STU_INST_002_1789,Cultural Committee,Beginner,2025-02-25,Needs Improvement,,71,Raj Singhal
ACT_INST_002_002160,STU_INST_002_1790,Athletics,Intermediate,2025-03-04,Very Good,,91,Arya Joshi
ACT_INST_002_002161,STU_INST_002_1790,Table Tennis,Beginner,2024-10-01,Very Good,District Level Participant,84,Rudra Sen
ACT_INST_002_002162,STU_INST_002_1790,Music,Intermediate,2024-10-10,Excellent,,87,Ishaan Menon
ACT_INST_002_002163,STU_INST_002_1791,Debate,Beginner,2025-05-13,Good,School Level Winner,84,Manisha Joshi
ACT_INST_002_002164,STU_INST_002_1792,Cultural Committee,Intermediate,2024-11-11,Good,,100,Nidhi Patel
ACT_INST_002_002165,STU_INST_002_1792,Drama,Beginner,2025-03-06,Very Good,,73,Ravi Desai
ACT_INST_002_002166,STU_INST_002_1794,Cricket,Advanced,2025-06-15,Very Good,,79,Rajesh Mishra
ACT_INST_002_002167,STU_INST_002_1796,Cricket,Beginner,2025-05-14,Good,,73,Dev Agarwal
ACT_INST_002_002168,STU_INST_002_1800,Cricket,Intermediate,2024-10-19,Needs Improvement,,72,Abhishek Chowdhury
ACT_INST_002_002169,STU_INST_002_1801,Yoga,Beginner,2025-01-03,Needs Improvement,,88,Raj Gupta
ACT_INST_002_002170,STU_INST_002_1802,Quiz,Beginner,2025-03-18,Needs Improvement,,70,Aditi Sen
ACT_INST_002_002171,STU_INST_002_1802,Badminton,Intermediate,2025-02-02,Average,,93,Aditya Hegde
ACT_INST_002_002172,STU_INST_002_1803,Environmental Club,Beginner,2024-12-19,Average,,99,Amit Pawar
ACT_INST_002_002173,STU_INST_002_1803,Drama,Beginner,2025-02-20,Very Good,,98,Yogesh Vyas
ACT_INST_002_002174,STU_INST_002_1803,Table Tennis,Intermediate,2024-11-01,Very Good,,92,Rekha Mittal
ACT_INST_002_002175,STU_INST_002_1805,Drama,Intermediate,2024-12-19,Good,,87,Rashmi Bhardwaj
ACT_INST_002_002176,STU_INST_002_1805,Debate,Intermediate,2025-03-31,Average,District Level Participant,84,Vihaan Srivastava
ACT_INST_002_002177,STU_INST_002_1806,Badminton,Advanced,2025-08-11,Very Good,State Level Qualifier,92,Rajesh Bansal
ACT_INST_002_002178,STU_INST_002_1806,Art & Craft,Advanced,2025-06-09,Very Good,,90,Akash Hegde
ACT_INST_002_002179,STU_INST_002_1806,Cricket,Beginner,2025-07-24,Excellent,Certificate of Participation,89,Priya Shetty
ACT_INST_002_002180,STU_INST_002_1808,Basketball,Advanced,2025-02-17,Good,State Level Qualifier,80,Samar Chopra
ACT_INST_002_002181,STU_INST_002_1808,Quiz,Advanced,2025-07-13,Average,,94,Amit Mathur
ACT_INST_002_002182,STU_INST_002_1808,Debate,Advanced,2025-02-15,Needs Improvement,School Level Winner,74,Atharv Joshi
ACT_INST_002_002183,STU_INST_002_1809,Cultural Committee,Beginner,2025-02-07,Very Good,,92,Nidhi Pal
ACT_INST_002_002184,STU_INST_002_1810,Environmental Club,Intermediate,2024-12-16,Average,,86,Meera Krishnan
ACT_INST_002_002185,STU_INST_002_1812,Karate,Advanced,2025-04-18,Good,,77,Zara Vyas
ACT_INST_002_002186,STU_INST_002_1813,Yoga,Intermediate,2025-03-24,Good,,94,Om Pal
ACT_INST_002_002187,STU_INST_002_1813,Table Tennis,Beginner,2024-11-15,Good,,94,Kavya Jindal
ACT_INST_002_002188,STU_INST_002_1814,Literary Society,Intermediate,2025-04-01,Good,,100,Rudra Kulkarni
ACT_INST_002_002189,STU_INST_002_1816,Literary Society,Advanced,2025-06-15,Average,,74,Neha Srivastava
ACT_INST_002_002190,STU_INST_002_1816,Cultural Committee,Advanced,2024-09-27,Very Good,,86,Priyanka Agarwal
ACT_INST_002_002191,STU_INST_002_1818,Drama,Beginner,2025-05-20,Good,State Level Qualifier,71,Om Malhotra
ACT_INST_002_002192,STU_INST_002_1818,Drama,Intermediate,2024-09-28,Needs Improvement,,83,Rohan Nair
ACT_INST_002_002193,STU_INST_002_1818,Cultural Committee,Intermediate,2025-08-16,Very Good,,97,Shreya Subramanian
ACT_INST_002_002194,STU_INST_002_1820,Basketball,Beginner,2025-02-25,Good,District Level Participant,97,Shaurya Arora
ACT_INST_002_002195,STU_INST_002_1820,Cultural Committee,Advanced,2025-03-05,Needs Improvement,,97,Preeti Goyal
ACT_INST_002_002196,STU_INST_002_1820,Table Tennis,Beginner,2025-03-31,Needs Improvement,,78,Rajesh Sarkar
ACT_INST_002_002197,STU_INST_002_1821,Drama,Beginner,2025-04-27,Average,District Level Participant,78,Rudra Jindal
ACT_INST_002_002198,STU_INST_002_1821,Music,Beginner,2025-02-14,Good,Certificate of Participation,72,Sai Kar
ACT_INST_002_002199,STU_INST_002_1822,Dance,Advanced,2025-04-11,Excellent,District Level Participant,73,Ananya Banerjee
ACT_INST_002_002200,STU_INST_002_1822,Drama,Intermediate,2025-05-01,Very Good,,89,Rekha Modi
ACT_INST_002_002201,STU_INST_002_1822,Table Tennis,Beginner,2025-02-12,Excellent,,95,Rekha Kar
ACT_INST_002_002202,STU_INST_002_1823,Badminton,Advanced,2024-09-22,Needs Improvement,,71,Sapna Gowda
ACT_INST_002_002203,STU_INST_002_1823,Quiz,Advanced,2025-06-21,Needs Improvement,Certificate of Participation,99,Saanvi Kulkarni
ACT_INST_002_002204,STU_INST_002_1825,Basketball,Beginner,2025-03-13,Average,,100,Vihaan Bhardwaj
ACT_INST_002_002205,STU_INST_002_1825,Literary Society,Intermediate,2025-02-08,Very Good,,89,Om Shukla
ACT_INST_002_002206,STU_INST_002_1826,Cricket,Beginner,2025-05-19,Very Good,District Level Participant,99,Khushi Iyer
ACT_INST_002_002207,STU_INST_002_1827,Badminton,Intermediate,2025-05-04,Excellent,Certificate of Participation,99,Reyansh Shetty
ACT_INST_002_002208,STU_INST_002_1827,Quiz,Advanced,2024-09-19,Needs Improvement,,71,Ankit Suthar
ACT_INST_002_002209,STU_INST_002_1827,Badminton,Beginner,2025-06-25,Average,,93,Aarohi Chopra
ACT_INST_002_002210,STU_INST_002_1828,Quiz,Intermediate,2025-04-12,Needs Improvement,,94,Nitin Roy
ACT_INST_002_002211,STU_INST_002_1828,Science Club,Beginner,2025-06-05,Excellent,,96,Swati Saxena
ACT_INST_002_002212,STU_INST_002_1828,Athletics,Intermediate,2024-10-13,Needs Improvement,,86,Sai More
ACT_INST_002_002213,STU_INST_002_1829,Dance,Advanced,2025-03-31,Very Good,,94,Priya Chaturvedi
ACT_INST_002_002214,STU_INST_002_1829,Yoga,Advanced,2025-02-21,Good,,92,Sana Jindal
ACT_INST_002_002215,STU_INST_002_1830,Science Club,Advanced,2025-04-30,Excellent,,83,Avni Arora
ACT_INST_002_002216,STU_INST_002_1831,Music,Advanced,2025-05-15,Excellent,,83,Sapna Menon
ACT_INST_002_002217,STU_INST_002_1831,Science Club,Intermediate,2025-07-12,Average,,80,Kiara Arora
ACT_INST_002_002218,STU_INST_002_1834,Football,Beginner,2025-03-06,Average,,96,Kriti Trivedi
ACT_INST_002_002219,STU_INST_002_1835,Debate,Beginner,2025-04-25,Average,,99,Amit Kulkarni
ACT_INST_002_002220,STU_INST_002_1835,Basketball,Advanced,2024-12-27,Excellent,,73,Shaurya Pal
ACT_INST_002_002221,STU_INST_002_1835,Dance,Beginner,2024-10-05,Needs Improvement,,85,Riyansh Ghosh
ACT_INST_002_002222,STU_INST_002_1840,Badminton,Beginner,2025-07-08,Good,,70,Nidhi Kale
ACT_INST_002_002223,STU_INST_002_1840,Athletics,Beginner,2025-04-29,Very Good,,74,Sanjay Mitra
ACT_INST_002_002224,STU_INST_002_1840,Yoga,Beginner,2025-02-10,Excellent,Certificate of Participation,88,Arya Jain
ACT_INST_002_002225,STU_INST_002_1841,Music,Intermediate,2025-01-22,Average,,99,Ashish Venkatesh
ACT_INST_002_002226,STU_INST_002_1841,Basketball,Beginner,2024-10-16,Average,,88,Avni Suthar
ACT_INST_002_002227,STU_INST_002_1842,Yoga,Advanced,2024-11-27,Good,,88,Ishaan Sethi
ACT_INST_002_002228,STU_INST_002_1842,Art & Craft,Advanced,2024-09-21,Needs Improvement,School Level Winner,90,Nidhi Khanna
ACT_INST_002_002229,STU_INST_002_1843,Yoga,Advanced,2025-03-08,Excellent,State Level Qualifier,81,Aarav Mishra
ACT_INST_002_002230,STU_INST_002_1843,Literary Society,Beginner,2025-01-17,Excellent,,84,Kiara Mishra
ACT_INST_002_002231,STU_INST_002_1843,Cultural Committee,Advanced,2025-04-03,Needs Improvement,,75,Ishaan Kale
ACT_INST_002_002232,STU_INST_002_1844,Yoga,Beginner,2024-12-26,Excellent,,92,Reyansh Modi
ACT_INST_002_002233,STU_INST_002_1844,Table Tennis,Beginner,2025-07-13,Excellent,Certificate of Participation,97,Rudra Arora
ACT_INST_002_002234,STU_INST_002_1844,Athletics,Beginner,2024-10-15,Average,,82,Aditya Mukherjee
ACT_INST_002_002235,STU_INST_002_1845,Environmental Club,Beginner,2025-06-22,Needs Improvement,District Level Participant,93,Dev Goel
ACT_INST_002_002236,STU_INST_002_1846,Karate,Advanced,2024-10-12,Excellent,,81,Raj Arora
ACT_INST_002_002237,STU_INST_002_1846,Environmental Club,Beginner,2025-01-28,Needs Improvement,,100,Vihaan Srivastava
ACT_INST_002_002238,STU_INST_002_1847,Quiz,Beginner,2024-09-26,Needs Improvement,District Level Participant,99,Yash Roy
ACT_INST_002_002239,STU_INST_002_1847,Literary Society,Advanced,2025-02-26,Excellent,,92,Dev Nair
ACT_INST_002_002240,STU_INST_002_1850,Badminton,Intermediate,2025-07-31,Average,,85,Navya Krishnan
ACT_INST_002_002241,STU_INST_002_1851,Yoga,Beginner,2025-01-13,Average,District Level Participant,84,Vivaan Suthar
ACT_INST_002_002242,STU_INST_002_1851,Karate,Intermediate,2025-02-03,Very Good,State Level Qualifier,77,Shivansh Mishra
ACT_INST_002_002243,STU_INST_002_1851,Cricket,Intermediate,2024-10-10,Needs Improvement,District Level Participant,82,Arnav Mondal
ACT_INST_002_002244,STU_INST_002_1852,Basketball,Beginner,2025-05-05,Needs Improvement,,77,Aarohi Kumar
ACT_INST_002_002245,STU_INST_002_1852,Music,Advanced,2024-10-07,Average,,85,Priyanka Kumar
ACT_INST_002_002246,STU_INST_002_1852,Cricket,Beginner,2024-09-29,Very Good,,87,Rashmi Vyas
ACT_INST_002_002247,STU_INST_002_1855,Drama,Intermediate,2025-03-20,Good,,90,Amit Arora
ACT_INST_002_002248,STU_INST_002_1855,Literary Society,Intermediate,2025-08-10,Excellent,,96,Reyansh Menon
ACT_INST_002_002249,STU_INST_002_1855,Football,Advanced,2024-10-21,Needs Improvement,,86,Arjit Desai
ACT_INST_002_002250,STU_INST_002_1856,Environmental Club,Advanced,2025-06-29,Average,Certificate of Participation,93,Isha Thakkar
ACT_INST_002_002251,STU_INST_002_1856,Science Club,Advanced,2025-03-29,Excellent,,79,Vikram Biswas
ACT_INST_002_002252,STU_INST_002_1856,Badminton,Intermediate,2025-01-04,Needs Improvement,,91,Harsh Jadhav
ACT_INST_002_002253,STU_INST_002_1858,Basketball,Advanced,2025-04-10,Needs Improvement,,86,Riyansh Krishnan
ACT_INST_002_002254,STU_INST_002_1858,Art & Craft,Intermediate,2025-03-01,Average,,100,Isha Dutta
ACT_INST_002_002255,STU_INST_002_1858,Literary Society,Intermediate,2025-01-15,Good,,85,Shaurya Shukla
ACT_INST_002_002256,STU_INST_002_1859,Karate,Intermediate,2025-03-16,Very Good,,100,Tanya Venkatesh
ACT_INST_002_002257,STU_INST_002_1859,Quiz,Beginner,2025-02-17,Needs Improvement,,89,Shriya Panchal
ACT_INST_002_002258,STU_INST_002_1859,Science Club,Beginner,2024-12-01,Good,,74,Shalini Bansal
ACT_INST_002_002259,STU_INST_002_1860,Drama,Advanced,2025-06-20,Needs Improvement,,71,Sapna Rao
ACT_INST_002_002260,STU_INST_002_1860,Debate,Intermediate,2025-07-08,Average,,80,Suresh Sharma
ACT_INST_002_002261,STU_INST_002_1862,Yoga,Beginner,2025-07-07,Excellent,,96,Abhishek Suthar
ACT_INST_002_002262,STU_INST_002_1863,Environmental Club,Beginner,2024-09-27,Good,,82,Ravi Pillai
ACT_INST_002_002263,STU_INST_002_1863,Quiz,Advanced,2024-10-22,Good,,73,Krishna Desai
ACT_INST_002_002264,STU_INST_002_1864,Dance,Beginner,2025-07-17,Excellent,,78,Arjun Kamath
ACT_INST_002_002265,STU_INST_002_1864,Literary Society,Beginner,2025-03-06,Excellent,District Level Participant,74,Veer Chopra
ACT_INST_002_002266,STU_INST_002_1866,Art & Craft,Beginner,2025-04-13,Good,District Level Participant,78,Arjit Mathur
ACT_INST_002_002267,STU_INST_002_1866,Music,Intermediate,2025-03-25,Average,,98,Sunita Kale
ACT_INST_002_002268,STU_INST_002_1868,Science Club,Beginner,2025-02-12,Average,District Level Participant,95,Riya More
ACT_INST_002_002269,STU_INST_002_1868,Dance,Beginner,2025-05-04,Average,,94,Amit Ganguly
ACT_INST_002_002270,STU_INST_002_1868,Dance,Beginner,2025-06-24,Needs Improvement,,99,Divya Malhotra
ACT_INST_002_002271,STU_INST_002_1874,Karate,Intermediate,2024-11-05,Needs Improvement,,98,Yash Patel
ACT_INST_002_002272,STU_INST_002_1874,Music,Advanced,2025-04-29,Good,,95,Isha Aggarwal
ACT_INST_002_002273,STU_INST_002_1874,Science Club,Intermediate,2024-12-23,Average,,79,Vihaan Jadhav
ACT_INST_002_002274,STU_INST_002_1875,Cultural Committee,Beginner,2025-07-15,Needs Improvement,,87,Riya Pawar
ACT_INST_002_002275,STU_INST_002_1875,Literary Society,Intermediate,2025-04-25,Good,,78,Sara Ganguly
ACT_INST_002_002276,STU_INST_002_1876,Yoga,Intermediate,2025-07-21,Needs Improvement,,94,Pooja Chakraborty
ACT_INST_002_002277,STU_INST_002_1876,Debate,Advanced,2025-02-04,Good,,91,Dhruv Bhatia
ACT_INST_002_002278,STU_INST_002_1876,Literary Society,Intermediate,2025-06-26,Average,District Level Participant,91,Zara More
ACT_INST_002_002279,STU_INST_002_1877,Literary Society,Intermediate,2025-04-06,Very Good,,97,Ishaan Raman
ACT_INST_002_002280,STU_INST_002_1878,Basketball,Intermediate,2024-11-03,Good,,98,Sapna Khanna
ACT_INST_002_002281,STU_INST_002_1879,Football,Advanced,2025-03-16,Excellent,,81,Rekha Srivastava
ACT_INST_002_002282,STU_INST_002_1879,Yoga,Intermediate,2025-03-03,Average,Certificate of Participation,73,Atharv Rao
ACT_INST_002_002283,STU_INST_002_1880,Dance,Intermediate,2025-07-27,Excellent,,89,Anika Iyer
ACT_INST_002_002284,STU_INST_002_1880,Dance,Intermediate,2025-07-13,Very Good,,93,Deepak Ganguly
ACT_INST_002_002285,STU_INST_002_1880,Art & Craft,Beginner,2025-07-02,Very Good,,87,Ravi Mehta
