parent_id,institute_id,father_name,mother_name,primary_contact,email,phone_primary,phone_secondary,address,occupation_father,occupation_mother,income_bracket,children_count,religion,caste_category
PAR_INST_001_1378,INST_001,Advik Parikh,Arya Parikh,Advik Parikh,aparikh@gmail.com,+91-9099096781,+91-7945659773,"Villa No. 97, Sector 43, Chennai",Businessman,Consultant,25+ LPA,1,Christian,General
PAR_INST_001_1379,INST_001,Deepak Das,Meera Das,Deepak Das,deepak555@gmail.com,+91-9780417569,+91-9030721887,"Villa No. 822, Block 44, Chennai",Police Officer,Businesswoman,15-25 LPA,1,Buddhist,General
PAR_INST_001_1380,INST_001,Nitin Krishnan,Shriya Krishnan,Nitin Krishnan,nitinkrishnan@rediffmail.com,+91-9141104857,+91-8167126572,"House No. 567, Colony 50, Chennai",Bank Manager,Designer,< 2 LPA,1,Muslim,ST
PAR_INST_001_1381,INST_001,Samar Ganguly,Tanya Ganguly,Samar Ganguly,samar869@hotmail.com,+91-8724991960,+91-8241585537,"Flat No. 64, Vihar 14, Chennai",Lawyer,Businesswoman,2-5 LPA,1,Hindu,SC
PAR_INST_001_1382,INST_001,Vikram Mitra,Divya Mitra,Vikram Mitra,vmitra@gmail.com,+91-8594481440,+91-9804075602,"Flat No. 793, Block 4, Chennai",Police Officer,Businesswoman,5-10 LPA,1,Hindu,ST
PAR_INST_001_1383,INST_001,Laksh Mondal,Priyanka Mondal,Laksh Mondal,lmondal@hotmail.com,+91-9328854273,+91-9049799251,"Villa No. 707, Nagar 27, Chennai",Shopkeeper,Principal,5-10 LPA,1,Christian,ST
PAR_INST_001_1384,INST_001,Advait Gowda,Shriya Gowda,Advait Gowda,advait857@yahoo.co.in,+91-9171053925,+91-8006771853,"Villa No. 3, Block 31, Chennai",Government Employee,Engineer,25+ LPA,1,Hindu,SC
PAR_INST_001_1385,INST_001,Vihaan Goyal,Rashmi Goyal,Vihaan Goyal,vihaan.goyal@gmail.com,+91-8913166775,+91-9470712797,"House No. 450, Extension 14, Chennai",Police Officer,Government Employee,< 2 LPA,1,Sikh,SC
PAR_INST_001_1386,INST_001,Atharv Suthar,Manisha Suthar,Atharv Suthar,atharv584@gmail.com,+91-8938817676,+91-9427025431,"Villa No. 656, Nagar 37, Chennai",Doctor,Government Employee,15-25 LPA,1,Christian,ST
PAR_INST_001_1387,INST_001,Karan Roy,Khushi Roy,Karan Roy,karan.roy@outlook.com,+91-8678203690,+91-8615502613,"Plot No. 31, Market 15, Chennai",Doctor,Designer,2-5 LPA,1,Muslim,General
PAR_INST_001_1388,INST_001,Om Shinde,Swati Shinde,Om Shinde,oshinde@outlook.com,+91-8905324216,+91-8043532861,"Villa No. 564, Sector 24, Chennai",Accountant,Teacher,2-5 LPA,1,Buddhist,General
PAR_INST_001_1389,INST_001,Deepak More,Shreya More,Deepak More,deepakmore@rediffmail.com,+91-8488645552,+91-8515107055,"Villa No. 9, Enclave 11, Chennai",Bank Manager,Government Employee,< 2 LPA,1,Buddhist,ST
PAR_INST_001_1390,INST_001,Vinod Chakraborty,Kavita Chakraborty,Vinod Chakraborty,vinodchakraborty@yahoo.com,+91-8899896258,+91-8692635600,"Villa No. 664, Colony 22, Chennai",IAS Officer,Government Employee,< 2 LPA,1,Christian,General
PAR_INST_001_1391,INST_001,Raj Sarkar,Ira Sarkar,Raj Sarkar,raj_sarkar@gmail.com,+91-8037849531,+91-9373445801,"Villa No. 434, Colony 8, Chennai",Businessman,Doctor,10-15 LPA,1,Hindu,ST
PAR_INST_001_1392,INST_001,Karan Bhatt,Swati Bhatt,Karan Bhatt,karanbhatt@yahoo.co.in,+91-8553222470,+91-8210148129,"Villa No. 75, Vihar 3, Chennai",Contractor,Designer,15-25 LPA,1,Buddhist,SC
PAR_INST_001_1393,INST_001,Rohan More,Pihu More,Rohan More,rohan.more@yahoo.com,+91-8681793008,+91-9858899058,"House No. 560, Block 18, Chennai",Engineer,Engineer,2-5 LPA,1,Christian,General
PAR_INST_001_1394,INST_001,Deepak Gupta,Sana Gupta,Deepak Gupta,deepak.gupta@outlook.com,+91-8635869902,+91-9531166946,"House No. 912, Colony 41, Chennai",Doctor,Nurse,5-10 LPA,1,Sikh,ST
PAR_INST_001_1395,INST_001,Akash Desai,Aarohi Desai,Akash Desai,akashdesai@yahoo.co.in,+91-8798362074,+91-7988495912,"Villa No. 5, Colony 1, Chennai",Businessman,Engineer,< 2 LPA,1,Jain,SC
PAR_INST_001_1396,INST_001,Kabir Shinde,Nidhi Shinde,Kabir Shinde,kabir_shinde@rediffmail.com,+91-9566578130,+91-8999504389,"Villa No. 298, Block 26, Chennai",Government Employee,Government Employee,< 2 LPA,1,Buddhist,ST
PAR_INST_001_1397,INST_001,Ishaan Mitra,Neha Mitra,Ishaan Mitra,ishaanmitra@yahoo.com,+91-9107248764,+91-9526139557,"Plot No. 329, Extension 8, Chennai",Accountant,Professor,< 2 LPA,1,Jain,SC
PAR_INST_001_1398,INST_001,Sanjay Dubey,Maya Dubey,Sanjay Dubey,sanjay.dubey@hotmail.com,+91-9154427885,+91-8088192069,"Villa No. 382, Extension 40, Chennai",Businessman,Nurse,5-10 LPA,1,Jain,ST
PAR_INST_001_1399,INST_001,Ishaan Pawar,Anjali Pawar,Ishaan Pawar,ishaanpawar@yahoo.com,+91-8583127534,+91-9583995578,"House No. 165, Colony 33, Chennai",Engineer,Teacher,10-15 LPA,1,Sikh,General
PAR_INST_001_1400,INST_001,Shivansh Kumar,Shweta Kumar,Shivansh Kumar,shivansh_kumar@outlook.com,+91-9826944735,+91-9241439103,"Flat No. 973, Nagar 48, Chennai",Police Officer,Teacher,15-25 LPA,1,Sikh,ST
PAR_INST_001_1401,INST_001,Anil Chowdhury,Kriti Chowdhury,Anil Chowdhury,achowdhury@rediffmail.com,+91-8347720110,+91-8908384378,"Flat No. 404, Sector 6, Chennai",IAS Officer,Software Developer,10-15 LPA,2,Sikh,ST
PAR_INST_001_1402,INST_001,Varun Subramanian,Arya Subramanian,Varun Subramanian,varun_subramanian@yahoo.com,+91-9453939224,+91-9457772774,"Plot No. 457, Enclave 4, Chennai",Teacher,Teacher,25+ LPA,2,Buddhist,SC
PAR_INST_001_1403,INST_001,Atharv Chopra,Saanvi Chopra,Atharv Chopra,atharv_chopra@rediffmail.com,+91-9736383968,+91-8388420475,"Flat No. 378, Vihar 29, Chennai",Contractor,Lawyer,< 2 LPA,2,Sikh,OBC
PAR_INST_001_1404,INST_001,Shivansh Sarkar,Riya Sarkar,Shivansh Sarkar,shivanshsarkar@yahoo.com,+91-9725461679,+91-8967781898,"Villa No. 221, Extension 48, Chennai",Consultant,Teacher,2-5 LPA,2,Buddhist,SC
PAR_INST_001_1405,INST_001,Varun Nair,Pihu Nair,Varun Nair,varun336@yahoo.com,+91-9618572350,+91-9694737796,"Flat No. 411, Nagar 33, Chennai",Consultant,Consultant,15-25 LPA,2,Sikh,SC
PAR_INST_001_1406,INST_001,Rahul Mitra,Tanya Mitra,Rahul Mitra,rmitra@hotmail.com,+91-9678220081,+91-9801428669,"House No. 405, Colony 21, Chennai",Doctor,Government Employee,10-15 LPA,2,Christian,SC
PAR_INST_001_1407,INST_001,Reyansh Modi,Isha Modi,Reyansh Modi,rmodi@rediffmail.com,+91-9508004587,+91-9342274966,"Plot No. 721, Colony 40, Chennai",Government Employee,Designer,15-25 LPA,2,Muslim,General
PAR_INST_001_1408,INST_001,Rajesh Aggarwal,Manisha Aggarwal,Rajesh Aggarwal,raggarwal@yahoo.com,+91-8812343353,+91-8575777734,"Flat No. 398, Enclave 35, Chennai",Software Developer,Lawyer,5-10 LPA,2,Hindu,OBC
PAR_INST_001_1409,INST_001,Dhruv Arora,Aadhya Arora,Dhruv Arora,dhruv726@rediffmail.com,+91-7914077128,+91-9861990746,"Villa No. 909, Extension 39, Chennai",Contractor,Lawyer,25+ LPA,2,Christian,ST
PAR_INST_001_1410,INST_001,Ishaan Chopra,Manisha Chopra,Ishaan Chopra,ishaanchopra@outlook.com,+91-9156683032,+91-8736952558,"Villa No. 746, Extension 32, Chennai",Businessman,Government Employee,25+ LPA,2,Hindu,ST
PAR_INST_001_1411,INST_001,Yogesh Chopra,Zara Chopra,Yogesh Chopra,ychopra@yahoo.com,+91-8239476461,+91-9361499363,"House No. 790, Extension 12, Chennai",Software Developer,Lawyer,5-10 LPA,2,Sikh,SC
PAR_INST_001_1412,INST_001,Aryan Mathur,Isha Mathur,Aryan Mathur,aryan_mathur@gmail.com,+91-7956630063,+91-8621051640,"Villa No. 523, Market 48, Chennai",Contractor,Professor,25+ LPA,2,Hindu,SC
PAR_INST_001_1413,INST_001,Sanjay Sethi,Priya Sethi,Sanjay Sethi,sanjay_sethi@yahoo.com,+91-8339652729,+91-8898677705,"Plot No. 306, Sector 31, Chennai",Doctor,Nurse,25+ LPA,2,Buddhist,ST
PAR_INST_001_1414,INST_001,Yash Mandal,Saanvi Mandal,Yash Mandal,yash300@yahoo.com,+91-8300293313,+91-9468937460,"Flat No. 66, Nagar 28, Chennai",Contractor,Software Developer,15-25 LPA,2,Christian,General
PAR_INST_001_1415,INST_001,Vikram Chakraborty,Deepika Chakraborty,Vikram Chakraborty,vikramchakraborty@yahoo.co.in,+91-7918425195,+91-8517655892,"Flat No. 226, Enclave 24, Chennai",Consultant,Nurse,25+ LPA,2,Buddhist,SC
PAR_INST_001_1416,INST_001,Yogesh Banerjee,Myra Banerjee,Yogesh Banerjee,ybanerjee@yahoo.com,+91-9822829335,+91-9487897153,"Plot No. 823, Extension 20, Chennai",Lawyer,Nurse,10-15 LPA,2,Buddhist,SC
PAR_INST_001_1417,INST_001,Kabir Chakraborty,Kavita Chakraborty,Kabir Chakraborty,kabir_chakraborty@outlook.com,+91-9772831018,+91-8708808756,"Plot No. 839, Enclave 49, Chennai",Engineer,Professor,25+ LPA,2,Christian,General
PAR_INST_001_1418,INST_001,Arnav Verma,Neha Verma,Arnav Verma,arnav.verma@gmail.com,+91-8186797447,+91-8519378866,"Flat No. 850, Extension 41, Chennai",Government Employee,Businesswoman,5-10 LPA,2,Muslim,OBC
PAR_INST_001_1419,INST_001,Riyansh Menon,Shalini Menon,Riyansh Menon,riyansh284@rediffmail.com,+91-9137922628,+91-9591502374,"Flat No. 563, Market 16, Chennai",Government Employee,Government Employee,< 2 LPA,2,Christian,OBC
PAR_INST_001_1420,INST_001,Ayaan Mandal,Rekha Mandal,Ayaan Mandal,ayaan.mandal@outlook.com,+91-8326097962,+91-7914597736,"Villa No. 17, Enclave 38, Chennai",Doctor,Bank Employee,15-25 LPA,2,Hindu,ST
PAR_INST_001_1421,INST_001,Samar Menon,Priyanka Menon,Samar Menon,smenon@outlook.com,+91-9297885874,+91-8295571319,"Plot No. 983, Vihar 17, Chennai",Contractor,Professor,15-25 LPA,2,Sikh,General
PAR_INST_001_1422,INST_001,Akash Shah,Maya Shah,Akash Shah,akash_shah@rediffmail.com,+91-9077743721,+91-9438487756,"House No. 805, Block 36, Chennai",Contractor,Bank Employee,15-25 LPA,2,Sikh,SC
PAR_INST_001_1423,INST_001,Vikram Chakraborty,Isha Chakraborty,Vikram Chakraborty,vikramchakraborty@yahoo.com,+91-9390005905,+91-8951736585,"Plot No. 34, Enclave 47, Chennai",Bank Manager,Teacher,15-25 LPA,2,Muslim,SC
PAR_INST_001_1424,INST_001,Amit Tiwari,Rekha Tiwari,Amit Tiwari,atiwari@gmail.com,+91-9439330653,+91-9253597598,"House No. 585, Extension 11, Chennai",Accountant,Nurse,25+ LPA,2,Jain,General
PAR_INST_001_1425,INST_001,Yash Kulkarni,Aadhya Kulkarni,Yash Kulkarni,yash502@rediffmail.com,+91-8878827376,+91-9109773983,"Villa No. 866, Extension 27, Chennai",Engineer,Bank Employee,10-15 LPA,2,Jain,ST
PAR_INST_001_1426,INST_001,Sanjay Pillai,Seema Pillai,Sanjay Pillai,sanjay.pillai@yahoo.co.in,+91-8945072962,+91-7901079322,"Villa No. 365, Colony 29, Chennai",Accountant,Nurse,5-10 LPA,2,Christian,ST
PAR_INST_001_1427,INST_001,Rohan Singh,Seema Singh,Rohan Singh,rohan.singh@yahoo.co.in,+91-8767117753,+91-8087245819,"Villa No. 687, Sector 33, Chennai",IAS Officer,Software Developer,5-10 LPA,2,Hindu,ST
PAR_INST_001_1428,INST_001,Deepak Krishnan,Ira Krishnan,Deepak Krishnan,deepak708@gmail.com,+91-8736597268,+91-9295070513,"House No. 419, Extension 29, Chennai",Teacher,Teacher,2-5 LPA,2,Buddhist,General
PAR_INST_001_1429,INST_001,Suresh Bhat,Sana Bhat,Suresh Bhat,sbhat@gmail.com,+91-9378537982,+91-9549241371,"Villa No. 248, Sector 28, Chennai",Police Officer,Engineer,15-25 LPA,2,Hindu,SC
PAR_INST_001_1430,INST_001,Manoj Srivastava,Kavya Srivastava,Manoj Srivastava,manoj_srivastava@yahoo.co.in,+91-8236816723,+91-8166560677,"Plot No. 957, Enclave 37, Chennai",Farmer,Lawyer,2-5 LPA,2,Jain,SC
PAR_INST_001_1431,INST_001,Rahul Bhatia,Aadhya Bhatia,Rahul Bhatia,rbhatia@rediffmail.com,+91-9450402589,+91-8281085587,"Flat No. 217, Enclave 32, Chennai",Accountant,Doctor,5-10 LPA,2,Sikh,OBC
PAR_INST_001_1432,INST_001,Aditya Bose,Ananya Bose,Aditya Bose,aditya.bose@gmail.com,+91-8915074931,+91-8660816115,"Plot No. 645, Extension 28, Chennai",Doctor,Engineer,25+ LPA,2,Christian,General
PAR_INST_001_1433,INST_001,Om Reddy,Shalini Reddy,Om Reddy,om_reddy@gmail.com,+91-9704584089,+91-9427069906,"Plot No. 622, Vihar 40, Chennai",Businessman,Government Employee,10-15 LPA,2,Jain,SC
PAR_INST_001_1434,INST_001,Kabir Suthar,Arya Suthar,Kabir Suthar,kabir.suthar@yahoo.co.in,+91-9163836472,+91-9345581708,"Flat No. 242, Enclave 5, Chennai",Contractor,Consultant,5-10 LPA,2,Jain,OBC
PAR_INST_001_1435,INST_001,Aryan Joshi,Arya Joshi,Aryan Joshi,aryan893@yahoo.co.in,+91-8563900045,+91-9298048867,"Flat No. 863, Enclave 7, Chennai",Government Employee,Homemaker,25+ LPA,2,Buddhist,ST
PAR_INST_001_1436,INST_001,Ayaan Jadhav,Anika Jadhav,Ayaan Jadhav,ayaan594@rediffmail.com,+91-9217098166,+91-8181303846,"House No. 696, Colony 36, Chennai",Doctor,Government Employee,< 2 LPA,2,Hindu,ST
PAR_INST_001_1437,INST_001,Aryan Pillai,Sunita Pillai,Aryan Pillai,aryanpillai@outlook.com,+91-8431253612,+91-8469876229,"Plot No. 951, Market 48, Chennai",IAS Officer,Bank Employee,5-10 LPA,2,Sikh,SC
PAR_INST_001_1438,INST_001,Vikram Gupta,Sana Gupta,Vikram Gupta,vikram647@yahoo.co.in,+91-8297173315,+91-8316042614,"Plot No. 459, Block 27, Chennai",Farmer,Homemaker,5-10 LPA,2,Christian,General
PAR_INST_001_1439,INST_001,Vikram Tiwari,Anjali Tiwari,Vikram Tiwari,vikram_tiwari@yahoo.co.in,+91-8229694541,+91-8013780498,"Villa No. 849, Extension 9, Chennai",Engineer,Bank Employee,2-5 LPA,2,Buddhist,OBC
PAR_INST_001_1440,INST_001,Abhishek Shah,Avni Shah,Abhishek Shah,abhishek_shah@yahoo.co.in,+91-9342760741,+91-8964402613,"Plot No. 196, Vihar 10, Chennai",Farmer,Government Employee,5-10 LPA,2,Sikh,General
PAR_INST_001_1441,INST_001,Yogesh Dubey,Aarohi Dubey,Yogesh Dubey,yogeshdubey@gmail.com,+91-9284155109,+91-8742527505,"Villa No. 925, Sector 33, Chennai",Consultant,Doctor,25+ LPA,2,Buddhist,OBC
PAR_INST_001_1442,INST_001,Veer Verma,Shalini Verma,Veer Verma,veer.verma@yahoo.com,+91-8633402937,+91-8213267273,"Flat No. 159, Extension 9, Chennai",Lawyer,Lawyer,25+ LPA,2,Sikh,ST
PAR_INST_001_1443,INST_001,Rahul Shinde,Tanya Shinde,Rahul Shinde,rahul934@hotmail.com,+91-9594687749,+91-9494499313,"Villa No. 501, Enclave 41, Chennai",Consultant,Lawyer,2-5 LPA,2,Jain,ST
PAR_INST_001_1444,INST_001,Ashish Mukherjee,Sunita Mukherjee,Ashish Mukherjee,ashish.mukherjee@yahoo.co.in,+91-8836678320,+91-9216131779,"House No. 350, Nagar 20, Chennai",Engineer,Engineer,15-25 LPA,2,Jain,OBC
PAR_INST_001_1445,INST_001,Advik Dubey,Saanvi Dubey,Advik Dubey,advik.dubey@hotmail.com,+91-9816648023,+91-8528019388,"Plot No. 978, Nagar 5, Chennai",Doctor,Government Employee,5-10 LPA,2,Jain,OBC
PAR_INST_001_1446,INST_001,Harsh Roy,Tanvi Roy,Harsh Roy,hroy@yahoo.com,+91-9015910660,+91-8262365046,"House No. 974, Colony 27, Chennai",Consultant,Principal,2-5 LPA,2,Muslim,SC
PAR_INST_001_1447,INST_001,Ravi Bhattacharya,Kriti Bhattacharya,Ravi Bhattacharya,ravibhattacharya@outlook.com,+91-9582613506,+91-9410840157,"Villa No. 946, Sector 26, Chennai",Teacher,Professor,15-25 LPA,2,Buddhist,General
PAR_INST_001_1448,INST_001,Aditya Mitra,Tanya Mitra,Aditya Mitra,aditya_mitra@yahoo.com,+91-8586650836,+91-8116821407,"Flat No. 483, Nagar 4, Chennai",Accountant,Principal,10-15 LPA,2,Hindu,SC
PAR_INST_001_1449,INST_001,Samar Dubey,Isha Dubey,Samar Dubey,samar200@gmail.com,+91-7920056260,+91-8302474857,"Flat No. 65, Nagar 11, Chennai",Lawyer,Engineer,15-25 LPA,2,Hindu,SC
PAR_INST_001_1450,INST_001,Atharv Singhal,Avni Singhal,Atharv Singhal,atharvsinghal@hotmail.com,+91-8425401493,+91-8147543188,"Villa No. 807, Vihar 24, Chennai",Bank Manager,Doctor,10-15 LPA,2,Buddhist,General
PAR_INST_001_1451,INST_001,Vihaan Das,Kriti Das,Vihaan Das,vihaan_das@rediffmail.com,+91-9266983755,+91-8704583875,"House No. 14, Market 48, Chennai",Lawyer,Homemaker,15-25 LPA,2,Buddhist,General
PAR_INST_001_1452,INST_001,Advait Pandey,Ishika Pandey,Advait Pandey,advaitpandey@gmail.com,+91-9635980433,+91-9115696401,"House No. 86, Vihar 26, Chennai",Engineer,Teacher,15-25 LPA,2,Jain,OBC
PAR_INST_001_1453,INST_001,Rudra Pillai,Riya Pillai,Rudra Pillai,rpillai@yahoo.com,+91-9360931642,+91-8663316140,"Flat No. 195, Block 1, Chennai",Doctor,Lawyer,< 2 LPA,2,Jain,ST
PAR_INST_001_1454,INST_001,Ayaan Mondal,Isha Mondal,Ayaan Mondal,amondal@yahoo.co.in,+91-9005199508,+91-9690056735,"Flat No. 822, Extension 15, Chennai",Farmer,Bank Employee,5-10 LPA,2,Hindu,ST
PAR_INST_001_1455,INST_001,Akash Patel,Nidhi Patel,Akash Patel,akash.patel@yahoo.com,+91-9822867106,+91-8556024923,"Plot No. 905, Market 29, Chennai",Lawyer,Doctor,< 2 LPA,2,Jain,SC
PAR_INST_001_1456,INST_001,Dev Agarwal,Nidhi Agarwal,Dev Agarwal,dagarwal@outlook.com,+91-9222799752,+91-8615878989,"House No. 411, Nagar 7, Chennai",Lawyer,Teacher,5-10 LPA,2,Hindu,General
PAR_INST_001_1457,INST_001,Arjun Desai,Sneha Desai,Arjun Desai,arjundesai@outlook.com,+91-8245467313,+91-8417419066,"Plot No. 318, Enclave 42, Chennai",Engineer,Software Developer,5-10 LPA,2,Sikh,General
PAR_INST_001_1458,INST_001,Advik Modi,Aadhya Modi,Advik Modi,advik.modi@rediffmail.com,+91-8617061301,+91-9527383181,"Villa No. 167, Sector 16, Chennai",Farmer,Lawyer,15-25 LPA,2,Sikh,SC
PAR_INST_001_1459,INST_001,Akash Desai,Aadhya Desai,Akash Desai,akash66@gmail.com,+91-8842607824,+91-9616434241,"House No. 260, Market 21, Chennai",Consultant,Doctor,25+ LPA,2,Sikh,ST
PAR_INST_001_1460,INST_001,Ishaan Reddy,Ira Reddy,Ishaan Reddy,ishaanreddy@yahoo.com,+91-9764211684,+91-8603895159,"Flat No. 244, Vihar 45, Chennai",Shopkeeper,Businesswoman,5-10 LPA,2,Muslim,General
PAR_INST_001_1461,INST_001,Samar Chakraborty,Rekha Chakraborty,Samar Chakraborty,samar_chakraborty@yahoo.com,+91-9116495060,+91-8841137134,"Villa No. 761, Nagar 41, Chennai",Doctor,Consultant,25+ LPA,2,Hindu,ST
PAR_INST_001_1462,INST_001,Vinod Mandal,Kiara Mandal,Vinod Mandal,vmandal@hotmail.com,+91-8595760188,+91-9104154474,"Villa No. 247, Nagar 18, Chennai",Police Officer,Engineer,5-10 LPA,2,Jain,ST
PAR_INST_001_1463,INST_001,Rohan Shinde,Ira Shinde,Rohan Shinde,rohan.shinde@gmail.com,+91-8585253175,+91-9740937011,"Plot No. 637, Extension 36, Chennai",Bank Manager,Professor,10-15 LPA,2,Christian,General
PAR_INST_001_1464,INST_001,Kabir Kar,Rashmi Kar,Kabir Kar,kabir.kar@outlook.com,+91-8709579281,+91-8247266806,"Flat No. 759, Colony 19, Chennai",Doctor,Businesswoman,25+ LPA,2,Hindu,General
PAR_INST_001_1465,INST_001,Yash Subramanian,Kavita Subramanian,Yash Subramanian,ysubramanian@yahoo.com,+91-8389088068,+91-9211217959,"Flat No. 900, Colony 50, Chennai",Software Developer,Nurse,2-5 LPA,2,Muslim,General
PAR_INST_001_1466,INST_001,Atharv Kumar,Swati Kumar,Atharv Kumar,atharvkumar@outlook.com,+91-9838561627,+91-9541342773,"Flat No. 207, Enclave 42, Chennai",Lawyer,Engineer,25+ LPA,2,Sikh,SC
PAR_INST_001_1467,INST_001,Atharv Bhatia,Kiara Bhatia,Atharv Bhatia,atharvbhatia@gmail.com,+91-7942079374,+91-9558719942,"Plot No. 52, Enclave 37, Chennai",Teacher,Principal,5-10 LPA,2,Muslim,General
PAR_INST_001_1468,INST_001,Laksh Chowdhury,Nidhi Chowdhury,Laksh Chowdhury,laksh706@rediffmail.com,+91-8399364273,+91-8495723816,"House No. 131, Colony 6, Chennai",Businessman,Government Employee,< 2 LPA,2,Hindu,General
PAR_INST_001_1469,INST_001,Rohan Vyas,Meera Vyas,Rohan Vyas,rohan.vyas@rediffmail.com,+91-8835024694,+91-8241232223,"Flat No. 929, Sector 36, Chennai",Lawyer,Consultant,2-5 LPA,2,Buddhist,SC
PAR_INST_001_1470,INST_001,Om Das,Anika Das,Om Das,omdas@hotmail.com,+91-9537085878,+91-9279213168,"Flat No. 144, Extension 42, Chennai",Engineer,Software Developer,< 2 LPA,2,Buddhist,OBC
PAR_INST_001_1471,INST_001,Abhishek Arora,Nidhi Arora,Abhishek Arora,abhishekarora@gmail.com,+91-8484498838,+91-9837473811,"Flat No. 813, Nagar 29, Chennai",Engineer,Principal,5-10 LPA,2,Buddhist,SC
PAR_INST_001_1472,INST_001,Ankit Bhardwaj,Sapna Bhardwaj,Ankit Bhardwaj,ankit_bhardwaj@gmail.com,+91-8470053558,+91-8223481180,"Flat No. 579, Nagar 34, Chennai",Farmer,Homemaker,2-5 LPA,2,Jain,SC
PAR_INST_001_1473,INST_001,Ravi Roy,Isha Roy,Ravi Roy,raviroy@outlook.com,+91-8275371564,+91-9553307066,"Villa No. 698, Market 4, Chennai",IAS Officer,Principal,25+ LPA,2,Sikh,OBC
PAR_INST_001_1474,INST_001,Samar Khanna,Priya Khanna,Samar Khanna,samar.khanna@yahoo.co.in,+91-8511955309,+91-9173134037,"Villa No. 638, Block 30, Chennai",Engineer,Consultant,2-5 LPA,2,Sikh,OBC
PAR_INST_001_1475,INST_001,Vivaan Deshpande,Saanvi Deshpande,Vivaan Deshpande,vivaandeshpande@gmail.com,+91-9845820721,+91-8624742468,"Plot No. 955, Market 16, Chennai",Teacher,Government Employee,5-10 LPA,2,Hindu,ST
PAR_INST_001_1476,INST_001,Deepak Mittal,Maya Mittal,Deepak Mittal,deepak.mittal@outlook.com,+91-9167912072,+91-9795789035,"Plot No. 12, Block 37, Chennai",Bank Manager,Consultant,10-15 LPA,2,Buddhist,SC
PAR_INST_001_1477,INST_001,Karan Pillai,Anjali Pillai,Karan Pillai,kpillai@yahoo.co.in,+91-8117442054,+91-9751556740,"Flat No. 50, Block 47, Chennai",Shopkeeper,Principal,10-15 LPA,2,Christian,OBC
PAR_INST_001_1478,INST_001,Aditya Kumar,Diya Kumar,Aditya Kumar,aditya_kumar@yahoo.co.in,+91-9640580670,+91-8014465484,"House No. 51, Sector 3, Chennai",Consultant,Doctor,< 2 LPA,2,Hindu,SC
PAR_INST_001_1479,INST_001,Om Joshi,Sunita Joshi,Om Joshi,om258@rediffmail.com,+91-8683487525,+91-8504899246,"Villa No. 138, Enclave 29, Chennai",Shopkeeper,Homemaker,< 2 LPA,2,Muslim,General
PAR_INST_001_1480,INST_001,Veer Das,Avni Das,Veer Das,veer.das@gmail.com,+91-8212165250,+91-8115959043,"House No. 347, Sector 29, Chennai",Software Developer,Designer,< 2 LPA,2,Sikh,SC
PAR_INST_001_1481,INST_001,Arjun Mehta,Anjali Mehta,Arjun Mehta,amehta@rediffmail.com,+91-8631032319,+91-8467025461,"Villa No. 523, Vihar 19, Chennai",Government Employee,Businesswoman,15-25 LPA,2,Sikh,SC
PAR_INST_001_1482,INST_001,Vikram Trivedi,Shriya Trivedi,Vikram Trivedi,vikramtrivedi@outlook.com,+91-8918328113,+91-8424479297,"Plot No. 589, Block 46, Chennai",Software Developer,Doctor,5-10 LPA,2,Buddhist,SC
PAR_INST_001_1483,INST_001,Vivaan Sharma,Maya Sharma,Vivaan Sharma,vsharma@outlook.com,+91-8146392488,+91-8380737676,"Plot No. 875, Market 14, Chennai",Lawyer,Software Developer,< 2 LPA,2,Christian,OBC
PAR_INST_001_1484,INST_001,Karan Jindal,Rashmi Jindal,Karan Jindal,karan.jindal@hotmail.com,+91-8416289747,+91-8576660919,"House No. 616, Nagar 24, Chennai",Teacher,Businesswoman,5-10 LPA,2,Muslim,SC
PAR_INST_001_1485,INST_001,Harsh Dave,Arya Dave,Harsh Dave,harsh.dave@rediffmail.com,+91-8597085675,+91-8010563967,"House No. 678, Vihar 18, Chennai",Contractor,Lawyer,10-15 LPA,2,Sikh,General
PAR_INST_001_1486,INST_001,Karan Gupta,Rashmi Gupta,Karan Gupta,kgupta@gmail.com,+91-9450155449,+91-8909985752,"Plot No. 399, Nagar 32, Chennai",Government Employee,Doctor,25+ LPA,2,Buddhist,SC
PAR_INST_001_1487,INST_001,Rajesh Raman,Navya Raman,Rajesh Raman,rraman@rediffmail.com,+91-8533542050,+91-8053072772,"Flat No. 487, Extension 37, Chennai",Farmer,Principal,15-25 LPA,2,Buddhist,ST
PAR_INST_001_1488,INST_001,Vihaan Ganguly,Isha Ganguly,Vihaan Ganguly,vihaanganguly@yahoo.co.in,+91-8560366980,+91-9376448294,"Flat No. 709, Enclave 3, Chennai",Engineer,Lawyer,15-25 LPA,2,Sikh,General
PAR_INST_001_1489,INST_001,Akash Venkatesh,Shreya Venkatesh,Akash Venkatesh,avenkatesh@yahoo.co.in,+91-8242471649,+91-9691636950,"Villa No. 823, Colony 22, Chennai",Bank Manager,Nurse,5-10 LPA,2,Hindu,General
PAR_INST_001_1490,INST_001,Nitin Mondal,Diya Mondal,Nitin Mondal,nitin438@rediffmail.com,+91-8207982307,+91-9708133490,"Flat No. 214, Market 20, Chennai",Businessman,Nurse,10-15 LPA,2,Buddhist,OBC
