activity_id,student_id,activity_name,participation_level,start_date,performance_rating,achievements,attendance_percentage,instructor
ACT_INST_001_002085,STU_INST_001_1706,Football,Advanced,2024-12-11,Excellent,Certificate of Participation,87,Kavita Parikh
ACT_INST_001_002086,STU_INST_001_1706,Drama,Intermediate,2025-01-20,Excellent,,75,Nitin Vyas
ACT_INST_001_002087,STU_INST_001_1706,Debate,Advanced,2025-07-16,Excellent,,96,Anil Desai
ACT_INST_001_002088,STU_INST_001_1710,Literary Society,Advanced,2025-02-13,Excellent,,88,Shriya Shukla
ACT_INST_001_002089,STU_INST_001_1712,Yoga,Advanced,2025-08-02,Excellent,State Level Qualifier,99,Riya Reddy
ACT_INST_001_002090,STU_INST_001_1712,Athletics,Beginner,2025-02-17,Very Good,,85,Khushi Shukla
ACT_INST_001_002091,STU_INST_001_1713,Cricket,Beginner,2025-03-17,Needs Improvement,,88,Yash Pillai
ACT_INST_001_002092,STU_INST_001_1714,Literary Society,Advanced,2025-07-17,Good,,87,Reyansh Parikh
ACT_INST_001_002093,STU_INST_001_1714,Cultural Committee,Intermediate,2025-08-17,Good,,86,Meera Patil
ACT_INST_001_002094,STU_INST_001_1714,Drama,Intermediate,2025-03-21,Good,School Level Winner,98,Advik Saha
ACT_INST_001_002095,STU_INST_001_1715,Badminton,Advanced,2024-11-15,Very Good,,93,Amit Mathur
ACT_INST_001_002096,STU_INST_001_1716,Drama,Beginner,2025-01-16,Very Good,,87,Shreya Shetty
ACT_INST_001_002097,STU_INST_001_1716,Badminton,Beginner,2025-03-04,Good,,70,Riya Arora
ACT_INST_001_002098,STU_INST_001_1717,Athletics,Advanced,2025-08-17,Needs Improvement,District Level Participant,100,Manisha Pal
ACT_INST_001_002099,STU_INST_001_1717,Art & Craft,Beginner,2024-11-16,Very Good,State Level Qualifier,80,Suresh Singh
ACT_INST_001_002100,STU_INST_001_1717,Science Club,Advanced,2025-06-30,Average,,75,Shweta Shetty
ACT_INST_001_002101,STU_INST_001_1718,Athletics,Advanced,2025-02-14,Very Good,,78,Riyansh Goel
ACT_INST_001_002102,STU_INST_001_1718,Basketball,Intermediate,2024-10-30,Average,Certificate of Participation,92,Anika Banerjee
ACT_INST_001_002103,STU_INST_001_1718,Athletics,Advanced,2025-03-09,Excellent,,95,Arjun Saha
ACT_INST_001_002104,STU_INST_001_1719,Athletics,Advanced,2025-06-13,Very Good,School Level Winner,72,Zara Pillai
ACT_INST_001_002105,STU_INST_001_1721,Quiz,Intermediate,2025-01-29,Average,,88,Arya Khanna
ACT_INST_001_002106,STU_INST_001_1725,Karate,Intermediate,2025-03-06,Very Good,,96,Abhishek Chowdhury
ACT_INST_001_002107,STU_INST_001_1725,Environmental Club,Intermediate,2025-04-03,Excellent,,90,Kavita Kar
ACT_INST_001_002108,STU_INST_001_1726,Badminton,Advanced,2025-08-02,Very Good,,73,Advik Srivastava
ACT_INST_001_002109,STU_INST_001_1726,Karate,Intermediate,2025-05-17,Good,,77,Meera Sethi
ACT_INST_001_002110,STU_INST_001_1727,Art & Craft,Beginner,2025-01-20,Very Good,School Level Winner,93,Neha Chakraborty
ACT_INST_001_002111,STU_INST_001_1728,Dance,Intermediate,2025-03-05,Needs Improvement,,77,Kabir Vyas
ACT_INST_001_002112,STU_INST_001_1728,Cricket,Beginner,2025-05-05,Average,,86,Varun Pillai
ACT_INST_001_002113,STU_INST_001_1729,Environmental Club,Intermediate,2025-08-15,Very Good,,77,Aditi Venkatesh
ACT_INST_001_002114,STU_INST_001_1729,Cultural Committee,Beginner,2025-06-03,Average,,77,Shweta Rao
ACT_INST_001_002115,STU_INST_001_1730,Quiz,Intermediate,2025-03-27,Good,,79,Riya Srivastava
ACT_INST_001_002116,STU_INST_001_1730,Art & Craft,Advanced,2025-02-02,Very Good,,99,Ravi Mehta
ACT_INST_001_002117,STU_INST_001_1731,Drama,Beginner,2025-07-09,Very Good,,81,Arnav Dubey
ACT_INST_001_002118,STU_INST_001_1732,Debate,Advanced,2024-09-29,Excellent,,92,Kavya Mandal
ACT_INST_001_002119,STU_INST_001_1732,Literary Society,Beginner,2025-07-20,Very Good,,91,Ira Bhatia
ACT_INST_001_002120,STU_INST_001_1735,Cricket,Beginner,2025-06-22,Very Good,,93,Laksh Trivedi
ACT_INST_001_002121,STU_INST_001_1735,Karate,Beginner,2025-07-28,Good,School Level Winner,88,Shweta Subramanian
ACT_INST_001_002122,STU_INST_001_1737,Drama,Beginner,2025-03-02,Average,,85,Preeti Roy
ACT_INST_001_002123,STU_INST_001_1737,Music,Advanced,2025-07-31,Good,,92,Manisha Mukherjee
ACT_INST_001_002124,STU_INST_001_1738,Table Tennis,Intermediate,2025-04-03,Needs Improvement,,87,Priya Roy
ACT_INST_001_002125,STU_INST_001_1738,Basketball,Intermediate,2025-06-11,Average,,86,Advik Gowda
ACT_INST_001_002126,STU_INST_001_1738,Badminton,Advanced,2025-06-04,Average,,100,Raj Gupta
ACT_INST_001_002127,STU_INST_001_1739,Literary Society,Intermediate,2024-09-19,Good,District Level Participant,90,Ashish Mishra
ACT_INST_001_002128,STU_INST_001_1739,Yoga,Beginner,2024-12-10,Very Good,,93,Sneha Kulkarni
ACT_INST_001_002129,STU_INST_001_1740,Literary Society,Beginner,2025-02-10,Good,,92,Zara Dutta
ACT_INST_001_002130,STU_INST_001_1740,Environmental Club,Advanced,2025-05-09,Needs Improvement,District Level Participant,81,Reyansh Tiwari
ACT_INST_001_002131,STU_INST_001_1740,Badminton,Advanced,2024-12-15,Average,,89,Manisha Mandal
ACT_INST_001_002132,STU_INST_001_1741,Debate,Beginner,2025-06-24,Very Good,,79,Akash Bhardwaj
ACT_INST_001_002133,STU_INST_001_1741,Drama,Beginner,2025-02-22,Needs Improvement,State Level Qualifier,92,Riya Mitra
ACT_INST_001_002134,STU_INST_001_1742,Cricket,Beginner,2025-08-17,Very Good,School Level Winner,77,Anil Patil
ACT_INST_001_002135,STU_INST_001_1742,Cultural Committee,Intermediate,2025-07-29,Needs Improvement,,75,Divya Kapoor
ACT_INST_001_002136,STU_INST_001_1742,Quiz,Intermediate,2025-06-27,Average,,75,Rashmi Bhardwaj
ACT_INST_001_002137,STU_INST_001_1743,Cricket,Intermediate,2025-05-21,Good,,78,Reyansh Shetty
ACT_INST_001_002138,STU_INST_001_1744,Environmental Club,Intermediate,2025-02-17,Very Good,,100,Varun Shinde
ACT_INST_001_002139,STU_INST_001_1745,Music,Intermediate,2025-06-02,Needs Improvement,,80,Rohan Bhatia
ACT_INST_001_002140,STU_INST_001_1746,Literary Society,Beginner,2025-05-04,Average,,89,Aryan Sen
ACT_INST_001_002141,STU_INST_001_1746,Football,Advanced,2024-09-27,Excellent,,74,Anjali Roy
ACT_INST_001_002142,STU_INST_001_1749,Music,Beginner,2025-07-16,Excellent,,87,Ananya Sharma
ACT_INST_001_002143,STU_INST_001_1752,Environmental Club,Advanced,2025-05-19,Excellent,,73,Raj Desai
ACT_INST_001_002144,STU_INST_001_1753,Cultural Committee,Intermediate,2025-07-17,Excellent,,91,Varun Jain
ACT_INST_001_002145,STU_INST_001_1753,Dance,Advanced,2025-01-03,Excellent,,75,Suresh Gupta
ACT_INST_001_002146,STU_INST_001_1756,Basketball,Beginner,2025-05-02,Good,,80,Riya Agarwal
ACT_INST_001_002147,STU_INST_001_1757,Cultural Committee,Intermediate,2025-02-21,Average,,93,Aadhya Gupta
ACT_INST_001_002148,STU_INST_001_1758,Table Tennis,Advanced,2024-10-17,Excellent,Certificate of Participation,92,Amit Patel
ACT_INST_001_002149,STU_INST_001_1760,Music,Intermediate,2025-05-06,Excellent,,80,Om Kulkarni
ACT_INST_001_002150,STU_INST_001_1760,Cricket,Beginner,2025-05-06,Good,School Level Winner,87,Anika Bose
ACT_INST_001_002151,STU_INST_001_1760,Music,Beginner,2024-11-23,Needs Improvement,,77,Advait Raman
ACT_INST_001_002152,STU_INST_001_1761,Dance,Advanced,2024-11-22,Very Good,,84,Ananya Mitra
ACT_INST_001_002153,STU_INST_001_1761,Football,Advanced,2025-03-13,Needs Improvement,,70,Sanjay Arora
ACT_INST_001_002154,STU_INST_001_1761,Literary Society,Advanced,2024-10-08,Good,,79,Varun Parikh
ACT_INST_001_002155,STU_INST_001_1763,Debate,Intermediate,2024-10-30,Good,,86,Diya Kumar
ACT_INST_001_002156,STU_INST_001_1763,Yoga,Intermediate,2025-06-25,Average,,93,Laksh Mathur
ACT_INST_001_002157,STU_INST_001_1763,Environmental Club,Advanced,2024-12-07,Excellent,Certificate of Participation,94,Rekha Roy
ACT_INST_001_002158,STU_INST_001_1766,Football,Beginner,2024-12-08,Good,,72,Deepak Ganguly
ACT_INST_001_002159,STU_INST_001_1769,Dance,Advanced,2025-08-06,Excellent,State Level Qualifier,90,Meera Sen
ACT_INST_001_002160,STU_INST_001_1770,Music,Advanced,2025-08-10,Excellent,State Level Qualifier,79,Myra Parikh
ACT_INST_001_002161,STU_INST_001_1770,Athletics,Beginner,2025-02-23,Needs Improvement,,76,Priyanka Mehta
ACT_INST_001_002162,STU_INST_001_1770,Yoga,Advanced,2024-11-12,Needs Improvement,,82,Rashmi Singhal
ACT_INST_001_002163,STU_INST_001_1771,Debate,Intermediate,2025-05-06,Excellent,,82,Akash Rao
ACT_INST_001_002164,STU_INST_001_1771,Cultural Committee,Intermediate,2025-03-10,Good,,93,Dhruv Joshi
ACT_INST_001_002165,STU_INST_001_1771,Drama,Advanced,2024-11-27,Good,,96,Ishika Gowda
ACT_INST_001_002166,STU_INST_001_1772,Yoga,Beginner,2025-03-06,Average,,79,Kriti Singh
ACT_INST_001_002167,STU_INST_001_1774,Cricket,Beginner,2025-05-21,Average,,93,Varun Joshi
ACT_INST_001_002168,STU_INST_001_1775,Cricket,Beginner,2025-03-03,Very Good,,89,Akash Khanna
ACT_INST_001_002169,STU_INST_001_1775,Debate,Advanced,2025-02-01,Very Good,,87,Sneha Mathur
ACT_INST_001_002170,STU_INST_001_1775,Science Club,Beginner,2025-03-10,Very Good,,81,Avni Dutta
ACT_INST_001_002171,STU_INST_001_1776,Science Club,Intermediate,2024-10-19,Excellent,School Level Winner,90,Manoj Agarwal
ACT_INST_001_002172,STU_INST_001_1776,Debate,Advanced,2024-11-13,Needs Improvement,,74,Rashmi Sen
ACT_INST_001_002173,STU_INST_001_1777,Karate,Intermediate,2025-01-22,Good,,79,Rashmi Singh
ACT_INST_001_002174,STU_INST_001_1778,Debate,Advanced,2024-10-03,Very Good,,70,Harsh Bhardwaj
ACT_INST_001_002175,STU_INST_001_1778,Cricket,Intermediate,2025-08-14,Average,,96,Akash Suthar
ACT_INST_001_002176,STU_INST_001_1779,Drama,Beginner,2025-03-15,Average,,90,Swati Sen
ACT_INST_001_002177,STU_INST_001_1780,Literary Society,Beginner,2024-10-31,Good,Certificate of Participation,88,Arjun Pillai
ACT_INST_001_002178,STU_INST_001_1780,Cultural Committee,Intermediate,2024-10-15,Average,,90,Shreya Panchal
ACT_INST_001_002179,STU_INST_001_1780,Football,Beginner,2024-11-03,Average,State Level Qualifier,82,Krishna Chopra
ACT_INST_001_002180,STU_INST_001_1784,Badminton,Beginner,2025-04-12,Average,,88,Manoj Tiwari
ACT_INST_001_002181,STU_INST_001_1784,Cultural Committee,Beginner,2024-10-26,Average,,100,Pooja Mathur
ACT_INST_001_002182,STU_INST_001_1784,Drama,Intermediate,2024-10-24,Average,,89,Diya Ganguly
ACT_INST_001_002183,STU_INST_001_1786,Cricket,Intermediate,2025-07-19,Needs Improvement,School Level Winner,76,Deepika Sarkar
ACT_INST_001_002184,STU_INST_001_1787,Karate,Beginner,2024-09-24,Good,,72,Shalini Mitra
ACT_INST_001_002185,STU_INST_001_1787,Science Club,Advanced,2024-12-07,Excellent,,96,Krishna Trivedi
ACT_INST_001_002186,STU_INST_001_1787,Dance,Beginner,2025-03-17,Average,Certificate of Participation,78,Ishaan Bose
ACT_INST_001_002187,STU_INST_001_1788,Cricket,Advanced,2024-10-17,Average,,73,Arnav Goyal
ACT_INST_001_002188,STU_INST_001_1788,Cultural Committee,Advanced,2024-12-21,Excellent,State Level Qualifier,73,Ishika Shetty
ACT_INST_001_002189,STU_INST_001_1789,Dance,Advanced,2024-12-03,Excellent,,82,Anjali Verma
ACT_INST_001_002190,STU_INST_001_1790,Cultural Committee,Beginner,2025-01-20,Average,,77,Rekha Mondal
ACT_INST_001_002191,STU_INST_001_1790,Athletics,Beginner,2025-08-15,Needs Improvement,,72,Preeti Singhal
ACT_INST_001_002192,STU_INST_001_1790,Debate,Advanced,2025-02-08,Excellent,,81,Samar Agarwal
ACT_INST_001_002193,STU_INST_001_1791,Dance,Intermediate,2025-03-01,Excellent,,75,Sunita Chopra
ACT_INST_001_002194,STU_INST_001_1791,Yoga,Beginner,2025-07-03,Very Good,,72,Atharv Bhatt
ACT_INST_001_002195,STU_INST_001_1791,Drama,Intermediate,2025-01-08,Average,,81,Shivansh Arora
ACT_INST_001_002196,STU_INST_001_1792,Dance,Advanced,2025-02-04,Average,,87,Maya Joshi
ACT_INST_001_002197,STU_INST_001_1794,Karate,Beginner,2024-12-09,Needs Improvement,,80,Sneha Kale
ACT_INST_001_002198,STU_INST_001_1794,Literary Society,Beginner,2025-06-05,Excellent,,87,Dhruv Singhal
ACT_INST_001_002199,STU_INST_001_1794,Yoga,Beginner,2025-04-17,Average,,83,Nitin Kumar
ACT_INST_001_002200,STU_INST_001_1796,Table Tennis,Intermediate,2024-11-23,Excellent,,73,Myra Trivedi
ACT_INST_001_002201,STU_INST_001_1796,Environmental Club,Intermediate,2024-09-26,Average,,96,Maya Chakraborty
ACT_INST_001_002202,STU_INST_001_1797,Drama,Beginner,2025-03-11,Average,Certificate of Participation,78,Ananya Goyal
ACT_INST_001_002203,STU_INST_001_1797,Quiz,Beginner,2024-09-17,Very Good,,83,Aditya Saha
ACT_INST_001_002204,STU_INST_001_1797,Environmental Club,Beginner,2024-12-25,Good,District Level Participant,70,Riya Arora
ACT_INST_001_002205,STU_INST_001_1799,Debate,Advanced,2025-02-28,Average,,89,Rashmi Verma
ACT_INST_001_002206,STU_INST_001_1799,Music,Beginner,2025-02-06,Needs Improvement,,79,Diya Mandal
ACT_INST_001_002207,STU_INST_001_1801,Art & Craft,Advanced,2025-02-05,Needs Improvement,,88,Tanvi Mathur
ACT_INST_001_002208,STU_INST_001_1801,Badminton,Intermediate,2024-10-29,Good,,75,Rohan Chopra
ACT_INST_001_002209,STU_INST_001_1802,Literary Society,Intermediate,2024-09-20,Good,State Level Qualifier,90,Advik Dubey
ACT_INST_001_002210,STU_INST_001_1802,Music,Advanced,2024-10-13,Excellent,,95,Atharv Parikh
ACT_INST_001_002211,STU_INST_001_1802,Dance,Beginner,2025-07-21,Average,School Level Winner,70,Sana Raman
ACT_INST_001_002212,STU_INST_001_1803,Music,Intermediate,2024-11-26,Good,,80,Krishna Aggarwal
ACT_INST_001_002213,STU_INST_001_1804,Debate,Beginner,2025-07-28,Very Good,,78,Dhruv Shinde
ACT_INST_001_002214,STU_INST_001_1804,Literary Society,Intermediate,2025-01-26,Average,Certificate of Participation,72,Kavita More
ACT_INST_001_002215,STU_INST_001_1804,Athletics,Beginner,2025-07-04,Very Good,Certificate of Participation,75,Rekha Pawar
ACT_INST_001_002216,STU_INST_001_1806,Athletics,Advanced,2025-01-31,Needs Improvement,,87,Khushi Shetty
ACT_INST_001_002217,STU_INST_001_1806,Yoga,Intermediate,2025-03-26,Needs Improvement,,94,Swati Jindal
ACT_INST_001_002218,STU_INST_001_1809,Quiz,Advanced,2025-08-03,Very Good,,70,Navya Singhal
ACT_INST_001_002219,STU_INST_001_1809,Table Tennis,Beginner,2025-04-15,Needs Improvement,,82,Deepak Chaturvedi
ACT_INST_001_002220,STU_INST_001_1811,Cultural Committee,Advanced,2025-07-17,Needs Improvement,,85,Tanya Gowda
ACT_INST_001_002221,STU_INST_001_1811,Quiz,Beginner,2025-08-17,Excellent,,86,Kriti Dubey
ACT_INST_001_002222,STU_INST_001_1811,Football,Advanced,2024-11-11,Average,,74,Maya Mitra
ACT_INST_001_002223,STU_INST_001_1813,Cultural Committee,Advanced,2025-05-28,Excellent,,91,Suresh Kale
ACT_INST_001_002224,STU_INST_001_1813,Music,Intermediate,2025-01-29,Good,,89,Om Bansal
ACT_INST_001_002225,STU_INST_001_1813,Cricket,Intermediate,2024-09-28,Needs Improvement,State Level Qualifier,87,Deepak Biswas
ACT_INST_001_002226,STU_INST_001_1814,Athletics,Intermediate,2024-12-01,Average,,94,Vivaan Singhal
ACT_INST_001_002227,STU_INST_001_1815,Table Tennis,Beginner,2024-09-28,Excellent,,89,Aarav Chaturvedi
ACT_INST_001_002228,STU_INST_001_1815,Cricket,Beginner,2024-09-24,Excellent,,79,Atharv Saxena
ACT_INST_001_002229,STU_INST_001_1816,Debate,Intermediate,2025-05-12,Very Good,District Level Participant,82,Shivansh Ganguly
ACT_INST_001_002230,STU_INST_001_1817,Yoga,Beginner,2025-08-16,Good,,73,Pooja Srivastava
ACT_INST_001_002231,STU_INST_001_1817,Literary Society,Intermediate,2025-03-02,Excellent,State Level Qualifier,90,Kavya Parikh
ACT_INST_001_002232,STU_INST_001_1817,Environmental Club,Advanced,2024-12-30,Very Good,,98,Sanjay Bose
ACT_INST_001_002233,STU_INST_001_1818,Environmental Club,Advanced,2025-01-03,Needs Improvement,,78,Dhruv Gowda
ACT_INST_001_002234,STU_INST_001_1818,Table Tennis,Beginner,2025-02-11,Excellent,School Level Winner,100,Samar Dave
ACT_INST_001_002235,STU_INST_001_1820,Debate,Intermediate,2025-05-12,Needs Improvement,District Level Participant,100,Sana Mehta
ACT_INST_001_002236,STU_INST_001_1821,Yoga,Intermediate,2024-10-13,Very Good,,75,Vinod Sarkar
ACT_INST_001_002237,STU_INST_001_1822,Cultural Committee,Advanced,2024-12-19,Excellent,,85,Ankit Thakkar
ACT_INST_001_002238,STU_INST_001_1823,Art & Craft,Beginner,2024-11-14,Good,State Level Qualifier,91,Aryan Khanna
ACT_INST_001_002239,STU_INST_001_1823,Music,Beginner,2024-11-23,Good,,96,Pihu Singhal
ACT_INST_001_002240,STU_INST_001_1823,Table Tennis,Intermediate,2025-06-10,Excellent,,78,Kiara Mitra
ACT_INST_001_002241,STU_INST_001_1825,Yoga,Beginner,2024-11-19,Needs Improvement,State Level Qualifier,82,Neha Roy
ACT_INST_001_002242,STU_INST_001_1825,Music,Intermediate,2025-07-23,Good,State Level Qualifier,70,Rajesh Chaturvedi
ACT_INST_001_002243,STU_INST_001_1825,Cricket,Beginner,2025-05-05,Excellent,,98,Ishika Patel
ACT_INST_001_002244,STU_INST_001_1826,Drama,Advanced,2025-07-01,Average,District Level Participant,77,Vinod Singh
ACT_INST_001_002245,STU_INST_001_1826,Drama,Advanced,2024-10-31,Needs Improvement,Certificate of Participation,84,Om Tiwari
ACT_INST_001_002246,STU_INST_001_1827,Basketball,Beginner,2024-11-17,Needs Improvement,,81,Ananya Modi
ACT_INST_001_002247,STU_INST_001_1827,Basketball,Beginner,2024-12-10,Needs Improvement,,75,Isha More
ACT_INST_001_002248,STU_INST_001_1827,Literary Society,Beginner,2024-10-03,Good,,90,Nidhi Iyer
ACT_INST_001_002249,STU_INST_001_1828,Dance,Advanced,2025-03-22,Very Good,,79,Swati Gupta
ACT_INST_001_002250,STU_INST_001_1828,Art & Craft,Intermediate,2025-07-09,Very Good,,79,Zara Sharma
ACT_INST_001_002251,STU_INST_001_1829,Literary Society,Advanced,2025-06-09,Very Good,,72,Karan Mehta
ACT_INST_001_002252,STU_INST_001_1833,Yoga,Intermediate,2025-07-18,Excellent,School Level Winner,71,Anil Venkatesh
ACT_INST_001_002253,STU_INST_001_1836,Drama,Advanced,2025-02-17,Very Good,,77,Advait Kale
ACT_INST_001_002254,STU_INST_001_1836,Quiz,Advanced,2025-06-07,Very Good,,74,Kavita Pawar
ACT_INST_001_002255,STU_INST_001_1838,Science Club,Intermediate,2024-11-18,Needs Improvement,,93,Kabir Nair
ACT_INST_001_002256,STU_INST_001_1839,Drama,Intermediate,2024-09-25,Needs Improvement,,79,Kriti Banerjee
ACT_INST_001_002257,STU_INST_001_1839,Debate,Beginner,2025-04-08,Needs Improvement,,98,Preeti Parikh
ACT_INST_001_002258,STU_INST_001_1841,Table Tennis,Advanced,2024-11-26,Needs Improvement,,98,Vivaan Bansal
ACT_INST_001_002259,STU_INST_001_1841,Karate,Advanced,2025-02-27,Very Good,District Level Participant,82,Shaurya Bhardwaj
ACT_INST_001_002260,STU_INST_001_1841,Environmental Club,Intermediate,2025-02-18,Very Good,,91,Tanvi Kale
ACT_INST_001_002261,STU_INST_001_1842,Music,Advanced,2025-08-13,Excellent,,70,Deepak Goyal
ACT_INST_001_002262,STU_INST_001_1843,Drama,Advanced,2025-02-03,Very Good,District Level Participant,89,Ankit Srivastava
ACT_INST_001_002263,STU_INST_001_1843,Yoga,Beginner,2024-12-16,Good,Certificate of Participation,78,Sanjay Mandal
ACT_INST_001_002264,STU_INST_001_1843,Science Club,Intermediate,2024-11-16,Average,,92,Arjun Gupta
ACT_INST_001_002265,STU_INST_001_1844,Science Club,Advanced,2024-11-02,Good,,79,Ira Raman
ACT_INST_001_002266,STU_INST_001_1844,Quiz,Intermediate,2024-09-17,Needs Improvement,,92,Arjun Sethi
ACT_INST_001_002267,STU_INST_001_1845,Science Club,Advanced,2024-12-26,Excellent,,83,Krishna Patil
ACT_INST_001_002268,STU_INST_001_1845,Quiz,Beginner,2024-10-12,Needs Improvement,State Level Qualifier,85,Maya Arora
ACT_INST_001_002269,STU_INST_001_1845,Art & Craft,Advanced,2025-06-07,Very Good,,93,Zara Singh
ACT_INST_001_002270,STU_INST_001_1846,Cricket,Intermediate,2025-07-17,Good,,75,Arjun Ghosh
ACT_INST_001_002271,STU_INST_001_1846,Environmental Club,Beginner,2024-11-30,Needs Improvement,,94,Krishna Roy
ACT_INST_001_002272,STU_INST_001_1846,Cricket,Beginner,2024-11-18,Average,,89,Advik Rao
ACT_INST_001_002273,STU_INST_001_1847,Badminton,Beginner,2025-06-08,Excellent,,88,Anika Subramanian
ACT_INST_001_002274,STU_INST_001_1847,Debate,Beginner,2024-11-25,Excellent,State Level Qualifier,90,Veer Chowdhury
ACT_INST_001_002275,STU_INST_001_1847,Art & Craft,Advanced,2025-04-22,Excellent,,90,Raj Ghosh
ACT_INST_001_002276,STU_INST_001_1849,Football,Beginner,2025-06-16,Needs Improvement,,78,Arjit Joshi
ACT_INST_001_002277,STU_INST_001_1849,Basketball,Beginner,2025-01-03,Excellent,,94,Vinod Vyas
ACT_INST_001_002278,STU_INST_001_1851,Environmental Club,Advanced,2024-12-12,Excellent,,76,Arjun Subramanian
ACT_INST_001_002279,STU_INST_001_1854,Basketball,Intermediate,2025-01-07,Needs Improvement,,91,Krishna Suthar
ACT_INST_001_002280,STU_INST_001_1857,Basketball,Intermediate,2025-03-27,Needs Improvement,District Level Participant,94,Avni Gowda
ACT_INST_001_002281,STU_INST_001_1857,Debate,Advanced,2025-05-30,Good,,94,Rudra Roy
ACT_INST_001_002282,STU_INST_001_1858,Art & Craft,Beginner,2025-06-19,Average,State Level Qualifier,92,Dhruv Menon
ACT_INST_001_002283,STU_INST_001_1858,Literary Society,Beginner,2024-12-31,Excellent,,93,Laksh Kulkarni
ACT_INST_001_002284,STU_INST_001_1859,Drama,Beginner,2024-09-18,Needs Improvement,District Level Participant,77,Sanjay Mehta
ACT_INST_001_002285,STU_INST_001_1859,Dance,Beginner,2024-11-13,Excellent,Certificate of Participation,83,Saanvi Trivedi
